"transect_id","survey_date","Transect_site","site_lat","site_lon","site_habitat","specific_site","length_m","length_validty","visibility_m","visibility_confidence","turn","temp_deg_c","track_name","obs_num","sp_visual_identification","sex","disk_width_cm","width_validity","activity","obs_lat","obs_lon","depth_m","depth_accuracy","water_temp_c","obs_habitat","photo_name","Observation_time","concurring_observation","dive_type","Observation_in_transect"
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",227,"Dasiyatis pastinaca","M",NA,NA,"social interaction",NA,NA,NA,NA,27,"sand","","8:22",1,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",228,"Dasiyatis pastinaca","F",NA,NA,"swimming",NA,NA,NA,NA,27,"sand","791","8:31",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",229,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,27,"sand","795","8:35",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",230,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,27,"sand","798","8:43",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",231,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,27,"sand","800","8:43",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",232,"Dasiyatis pastinaca","F",NA,NA,"resting",NA,NA,NA,NA,27,"sand","803","8:49",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",233,"Dasiyatis pastinaca","F",NA,NA,"feeding",NA,NA,NA,NA,27,"sand","807","8:51",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",234,"Dasiyatis pastinaca","F",NA,NA,"resting",NA,NA,NA,NA,27,"sand pool","811","8:57",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",235,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,27,"sand","812","9:01",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",236,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,27,"sand","815","9:03",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",237,"Dasiyatis pastinaca","F",NA,NA,"resting",NA,NA,NA,NA,27,"sand","818","9:04",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",238,"Dasiyatis pastinaca","F",NA,NA,"swimming",NA,NA,NA,NA,27,"sand","818","9:04",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",239,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,27,"sand","821","9:05",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",240,"Himantura uarnak","",NA,NA,"",NA,NA,NA,NA,27,"","","",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",241,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,27,"","","",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",242,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,27,"","","",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",243,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,27,"","","",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",244,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,27,"","","",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",245,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,27,"","","",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",246,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,27,"","","",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",247,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,27,"","","",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",248,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,27,"","","",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",249,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,27,"","","",NA,"Snorkling+freedives",33
"44123Gador DeepNo2.2350m",2020-10-19,"Gador Deep",32.42213,34.8656,"S-R","Gador Kushi to 50",2350,1,13,2,"W",27,"201019_Gdor Deep Yotam+tal.gpx",250,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,27,"","","",NA,"Snorkling+freedives",33
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",277,"Aetomylaeus bovinus","",NA,NA,"swimming",NA,NA,NA,NA,NA,"","","7:59",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",278,"Dasiyatis chrysonota","F",NA,NA,"hidden in sand",32.4,34.85,NA,NA,NA,"sand","","8:36",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",279,"Dasiyatis pastinaca","F",NA,NA,"swimming",NA,NA,NA,NA,NA,"","","",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",280,"Dasiyatis chrysonota","F",NA,NA,"swimming",NA,NA,NA,NA,NA,"","","8:46",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",281,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",32.42066,34.86444,NA,NA,NA,"sand","","8:48",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",282,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","8:51",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",283,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",284,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",32.41965,34.86443,NA,NA,NA,"sand","","",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",285,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",286,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",287,"Dasiyatis pastinaca","F",NA,NA,"swimming",NA,NA,NA,NA,NA,"","","",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",288,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",289,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",32.42008,34.8644,NA,NA,NA,"sand","","",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",290,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",291,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",292,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","",1,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",293,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","",1,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",294,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","",1,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",295,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","",NA,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",296,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","",1,"Snorkling+freedives",21
"44131Gador DeepNo1.1155m",2020-10-27,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1155,1,12,2,"W",NA,"201027_0759",297,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",32.42245,34.86534,NA,NA,NA,"sand","","",1,"Snorkling+freedives",21
"44131Gador ShallowNo2.1106m",2020-10-27,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow",1106,1,13,2,"W",NA,"yotam20201027",298,"Himantura uarnak","F",40,1,"hidden in sand",32.42106,34.86992,NA,NA,NA,"sand","","",NA,"Snorkling+freedives",2
"44131Gador ShallowNo2.1106m",2020-10-27,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow",1106,1,13,2,"W",NA,"yotam20201027",299,"Dasiyatis pastinaca","F",60,1,"feeding",NA,NA,NA,NA,NA,"sand","","",NA,"Snorkling+freedives",2
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",300,"Dasiyatis pastinaca","M",NA,NA,"resting",NA,NA,NA,NA,NA,"sand","","0:00",NA,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",301,"Dasiyatis pastinaca","F",NA,NA,"resting",NA,NA,10,1,NA,"sand next to rock rim","IMG_0065","9:58",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",302,"Dasiyatis pastinaca","F",50,1,"resting",NA,NA,10,1,NA,"sand next to rock rim","IMG_0065","9:58",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",303,"Dasiyatis pastinaca","M",30,1,"social interaction",NA,NA,10,1,NA,"sand next to rock rim","","9:58",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",304,"Dasiyatis pastinaca","M",25,1,"hidden in sand",NA,NA,9,1,NA,"sand next to rock rim","IMG_0067","10:06",NA,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",305,"Dasiyatis pastinaca","M",28.88889,1,"hidden in sand",NA,NA,10,1,NA,"sand next to rock rim","IMG_0070","10:14",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",306,"Dasiyatis pastinaca","F",53.33333,1,"hidden in sand",NA,NA,10,1,NA,"sand next to rock rim","IMG_0070","10:14",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",307,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","10:29",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",308,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","","10:29",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",309,"Dasiyatis pastinaca","F",44.44444,1,"hidden in sand",NA,NA,NA,NA,NA,"sand","IMG_0074","10:29",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",310,"Dasiyatis pastinaca","F",53.33333,1,"hidden in sand",NA,NA,NA,NA,NA,"sand","IMG_0074","10:29",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",311,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","IMG_0074","10:29",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",312,"Dasiyatis pastinaca","F",40,1,"hidden in sand",NA,NA,NA,NA,NA,"","IMG_0078","10:36",NA,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",313,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand pool","V","",NA,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",314,"Himantura uarnak","F",NA,NA,"resting",32.4233,34.8655,NA,NA,NA,"sand next to rock rim","IMG_0084","10:46",NA,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",315,"Dasiyatis pastinaca","",NA,NA,"resting",NA,NA,10,1,NA,"","","",NA,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",316,"Dasiyatis pastinaca","F",20,3,"hidden in sand",32.42175,34.86478,NA,NA,NA,"sand next to rock rim","IMG_0086","",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",317,"Dasiyatis pastinaca","F",30,3,"hidden in sand",32.42175,34.86478,NA,NA,NA,"sand next to rock rim","IMG_0087","",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",318,"Dasiyatis pastinaca","F",40,3,"hidden in sand",32.42175,34.86478,NA,NA,NA,"sand next to rock rim","IMG_0088","",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",319,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",32.42175,34.86478,NA,NA,NA,"sand next to rock rim","IMG_0090","",NA,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",320,"Dasiyatis pastinaca","F-vis preg.",30,NA,"hidden in sand",32.42175,34.86478,NA,NA,NA,"sand next to rock rim","IMG_0097","",NA,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",321,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand next to rock rim","","",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",322,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand next to rock rim","","",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",323,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand next to rock rim","","",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",324,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand next to rock rim","","",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",325,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",32.42096,34.86468,NA,NA,NA,"sand next to rock rim","","",1,"Snorkling+freedives",27
"44136Gador DeepNo1.1030m",2020-11-01,"Gador Deep",32.42213,34.8656,"S-R","50 deep",1030,1,10,1,"",NA,"201101",326,"Dasiyatis pastinaca","M",NA,NA,"swimming",32.42094,34.8647,NA,NA,NA,"","","",1,"Snorkling+freedives",27
"44136Gador ShallowNo2.990m",2020-11-01,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",990,1,10,1,"",NA,"201101",327,"Dasiyatis pastinaca","F",NA,NA,"swimming",32.41856,34.86925,5.5,1,NA,"rock","IMG_0097","",NA,"Snorkling+freedives",1
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",328,"Dasiyatis pastinaca","F",33.33333,1,"hidden in sand",NA,NA,9.3,1,NA,"sand","IMG_0100","10:18",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",329,"Dasiyatis pastinaca","M",30,1,"social interaction",NA,NA,NA,NA,NA,"","IMG_0103","10:18",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",330,"Dasiyatis pastinaca","",NA,NA,"social interaction",NA,NA,NA,NA,NA,"","","10:18",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",331,"Dasiyatis pastinaca","M",33,1,"swimming",NA,NA,NA,NA,NA,"sand","GOPR8934","10:25",NA,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",332,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand next to rock rim","","10:26",NA,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",333,"Dasiyatis chrysonota","F",39,1,"swimming",NA,NA,NA,NA,NA,"sand","GOPR8937","10:27",NA,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",334,"Dasiyatis pastinaca","",NA,NA,"swimming",NA,NA,NA,NA,NA,"","","10:28",NA,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",335,"Dasiyatis pastinaca","",NA,NA,"swimming",NA,NA,NA,NA,NA,"","","10:29",NA,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",336,"Himantura uarnak","F",66.66667,1,"resting",NA,NA,NA,NA,NA,"sand next to rock rim","IMG_0111","10:31",NA,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",337,"Dasiyatis pastinaca","",NA,NA,"swimming",NA,NA,NA,NA,NA,"","","10:31",NA,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",338,"Dasiyatis pastinaca","F",35.55556,1,"hidden in sand",NA,NA,NA,NA,NA,"","IMG_0117","10:41",NA,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",339,"Dasiyatis pastinaca","F",NA,NA,"swimming",32.41992,34.86449,NA,NA,NA,"sand next to rock rim","GOPR8943","11:08",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",340,"Dasiyatis pastinaca","",31,1,"hidden in sand",NA,NA,NA,NA,NA,"sand next to rock rim","GOPR8941","11:08",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",341,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"sand","GOPR8998","11:08",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",342,"Dasiyatis pastinaca","F",31,1,"hidden in sand",NA,NA,NA,NA,NA,"sand","IMG_0127","11:08",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",343,"Dasiyatis pastinaca","",25,3,"hidden in sand",NA,NA,NA,NA,NA,"sand","GOPR9000","11:08",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",344,"Dasiyatis pastinaca","F",NA,NA,"swimming",NA,NA,NA,NA,NA,"","","11:08",1,"Snorkling+freedives",28
